"num","title","action.category","policy.category","year","president","st.flag","matchWords","word.count","stMatchRatio","eoMatches","link"
"10154","Designation of Certain Officers of the Post Office Department to Act as Postmaster General","","",1950,"33-Harry S. Truman",FALSE,"",145,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78327"
"10155","Possession, Control, and Operation of Certain Railroads","","",1950,"33-Harry S. Truman",FALSE,"__DOD__",3011,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78328"
"10157","Enabling Certain Employees of the Federal Government to Acquire a Competitive Status","","",1950,"33-Harry S. Truman",FALSE,"",405,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78330"
"10158","Further Amendment of Executive Order No. 10084 of October 12, 1949, Prescribing Regulations for the Administration of Certain Provisions of the Career Compensation Act of 1949","","",1950,"33-Harry S. Truman",FALSE,"",142,0,"10084; 10098; 10118; 10136","http://www.presidency.ucsb.edu/ws/index.php?pid=78331"
"10156","Designation of Certain Officers of the Department of the Interior to Act as Secretary of the Interior","","",1950,"33-Harry S. Truman",FALSE,"__DOI__",237,0,"9866","http://www.presidency.ucsb.edu/ws/index.php?pid=78332"
"10159","Providing for the Administration of the Act for International Development","","",1950,"33-Harry S. Truman",FALSE,"__State__",317,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78333"
"10160","Providing for the Preservation of Records for Certain Purposes of the Defense Production Act of 1950","","",1950,"33-Harry S. Truman",FALSE,"",409,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78334"
"10164","Extension of Enlistments in the United States Coast Guard","","",1950,"33-Harry S. Truman",FALSE,"__DOTr__",190,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78335"
"10165","Creating an Emergency Board to Investigate a Dispute Between the Railway Express Agency, Inc., and Certain of Its Employees","Creating Labor Dispute Inquiry Board","",1950,"33-Harry S. Truman",FALSE,"__war__",248,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78336"
"10101","Amendment of Executive Order No. 9746 of July 1, 1946, Relating to the Panama Canal","","",1950,"33-Harry S. Truman",FALSE,"__war__; __DOD__",354,0,"9746","http://www.presidency.ucsb.edu/ws/index.php?pid=78337"
"10167","Prescribing or Amending Portions of the Selective Service Regulations","","",1950,"33-Harry S. Truman",TRUE,"__medical__; __DOD__; __health__",4617,0.00801386181503141,"9979","http://www.presidency.ucsb.edu/ws/index.php?pid=78338"
"10166","Establishing the National Advisory Committee on the Selection of Doctors, Dentists and Allied Specialists","Manage Advisory Committees, Commissions, or Councils","",1950,"33-Harry S. Truman",TRUE,"__medical__; __science/research__; __DOD__; __DOL__; __security__",452,0.0199115044247788,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78339"
"10168","Regulations Relating to the Right of Enlisted Members of the Uniformed Services to Additional Pay for Sea and Foreign Duty","","",1950,"33-Harry S. Truman",FALSE,"__foreign__",865,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78340"
"10169","Establishing the National Advisory Committee on Mobilization Policy","Manage Advisory Committees, Commissions, or Councils","",1950,"33-Harry S. Truman",FALSE,"__security__; __economy__",225,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78341"
"10170","Amendment of Executive Order No. 10082 of October 5, 1949 Prescribing Procedures for the Administration of the Reciprocal Trade-Agreements Program","","",1950,"33-Harry S. Truman",FALSE,"__State__; __DOTr__; __DOD__; __USDA__; __DOC__; __DOL__; __economy__; __DOI__",198,0,"10082","http://www.presidency.ucsb.edu/ws/index.php?pid=78342"
"10171","Transferring Occupation Functions in Austria to the Department of State","","",1950,"33-Harry S. Truman",FALSE,"__State__; __OMB__; __DOD__; __economy__; __security__",443,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78343"
"10175","Amending Executive Order No. 7908 of June 9, 1938, and Executive Order No. 10046 of March 24, 1949","","",1950,"33-Harry S. Truman",FALSE,"__USDA__; __DOI__",407,0,"10046","http://www.presidency.ucsb.edu/ws/index.php?pid=78344"
"10176","Suspending Certain Statutory Provisions Relating to Employment in the Canal Zone","","",1950,"33-Harry S. Truman",FALSE,"",155,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78345"
"10177","Amendment of Section 1 of Executive Order No. 9778 of September 10, 1946, Prescribing Regulations Governing Travel and Transportation Expenses of New Appointees to Positions in the Government Service Located Outside the United States and Such Expenses of Employees Returnng to the United States","","",1950,"33-Harry S. Truman",FALSE,"",323,0,"9778","http://www.presidency.ucsb.edu/ws/index.php?pid=78347"
"10178","Reserving Certain Real and Personal Property in Guam for the Use of the United States","","",1950,"33-Harry S. Truman",FALSE,"__DOD__; __DOI__",1053,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78348"
"10181","Delegating to the Director of the Bureau of the Budget the Function of Determining, for Certain Purposes, Agency Programs Related Directly to the National Defense","","",1950,"33-Harry S. Truman",FALSE,"__OMB__",79,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78349"
"10185","Amendment of Executive Order No. 10166 of October 4, 1950","","",1950,"33-Harry S. Truman",TRUE,"__medical__",211,0.00947867298578199,"10166","http://www.presidency.ucsb.edu/ws/index.php?pid=78350"
"10188","Designating the Honorable Luis Negron-Fernandez as Acting Judge of the Unites States District Court for the District of Puerto Rico","","",1950,"33-Harry S. Truman",FALSE,"",153,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78351"
"10186","Establishing the Federal Civil Defense Administration in the Office for Emergency Management of the Executive Office of the President","","",1950,"33-Harry S. Truman",TRUE,"__science/research__; __foreign__; __State__; __security__",945,0.00105820105820106,"9784","http://www.presidency.ucsb.edu/ws/index.php?pid=78352"
"10187","Amendment of Executive Order No. 10011 of October 22, 1948, as Amended Authorizing the Secretary of State to Exercise Certain Powers of the President with Respect to the Granting of Allowances and Allotments to Government Personnel on Foreign Duty","","",1950,"33-Harry S. Truman",FALSE,"__State__; __foreign__; __education__",209,0,"10011; 10085","http://www.presidency.ucsb.edu/ws/index.php?pid=78353"
"10190","Prescribing Regulations Relating to New Trials by Courts-Martial and Other Relief in Navy and Coast Guard Cases","Amend Courts-Martial Manual","",1950,"33-Harry S. Truman",FALSE,"__war__",1241,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78354"
"10192","Amendment of Executive Order No. 10129 of June 3, 1950, Entitled ""Estblishing the President's Commission on Migratory Labor""","","",1950,"33-Harry S. Truman",FALSE,"",77,0,"10129","http://www.presidency.ucsb.edu/ws/index.php?pid=78355"
"10194","Establishing the Federal Safety Council","Manage Advisory Committees, Commissions, or Councils","",1950,"33-Harry S. Truman",FALSE,"__health__; __DOL__",566,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78356"
"10197","Directing the Secretary of Commerce to Exercise Security Control Over Aircraft in Flight","","",1950,"33-Harry S. Truman",FALSE,"__DOC__; __security__",119,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78357"
"10095","Establishment of the President's Water Resources Policy Commission","","",1950,"33-Harry S. Truman",FALSE,"__economy__",464,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78358"
"10201","Attaching the Virgin Islands to the Internal Revenue Collection District of Maryland","","",1951,"33-Harry S. Truman",FALSE,"",73,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78359"
"10308","Improving the Means for Obtaining Compliance with the Nondiscrimination Provisions of Federal Contracts","","",1951,"33-Harry S. Truman",TRUE,"__DOD__; __DOL__; __AEC__",577,0.00173310225303293,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78360"
"10309","Restoring Possession, Use, and Control of Certain Lands Reserved for Military Purposes to the Territory of Hawaii and Transferring Title to Such Lands to the Territory","","",1951,"33-Harry S. Truman",TRUE,"__DOD__; __health__; __war__; __DOL__; __engineering__; __DOJ__",2081,0.00192215281114849,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78361"
"10310","Designating the Honorable A. Cecil Snyder to Act, Under Certain Circumstances, as Judge of the District Court of the United States for Puerto Rico During the Year 1952","","",1951,"33-Harry S. Truman",FALSE,"",175,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78362"
"10311","Suspending Certain Statutory Provisions Relating to Employment in the Canal Zone","","",1951,"33-Harry S. Truman",FALSE,"__DOD__",165,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78363"
"10312","Providing for Emergency Control Over Certain Government and Non-Government Stations Egaged in Radio Communication or Radio Transmission of Energy","","",1951,"33-Harry S. Truman",TRUE,"__energy__; __war__; __security__; __FCC__; __DOD__",1248,0.000801282051282051,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78364"
"10313","Amendment of Executive Order No. 10011 of October 22, 1948, as Amended, Authorizing the Secretary of State to Exercise Certain Powers of the President with Respect to the Granting of Allowances and Allotments to Government Personnel on Foreign Duty","","",1951,"33-Harry S. Truman",FALSE,"__State__; __foreign__; __education__",219,0,"10011; 10085; 10187","http://www.presidency.ucsb.edu/ws/index.php?pid=78365"
"10314","Creating an Emergency Board to Investigate a Dispute Between the Pan American World Airways, Inc., and Certain of Its Employees","Creating Labor Dispute Inquiry Board","",1951,"33-Harry S. Truman",FALSE,"",262,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78366"
"10304","Inspection of Income, Excess-Profits, Declared Value Excess-Profits, Capital Stock, Estate, and Gift Tax Returns by the Senate Committee on Armed Services","Inspection of Tax Returns","",1951,"33-Harry S. Truman",FALSE,"__DOD__",176,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78367"
"10315","Exemption of William E. Lee from Compulsory Retirement for Age","Exempt Person from Mandatory Retirement","",1951,"33-Harry S. Truman",FALSE,"",169,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78368"
"10317","Establishing the President's Commission of the Health Needs of the Nation","Manage Advisory Committees, Commissions, or Councils","Health Policy",1951,"33-Harry S. Truman",TRUE,"__health__; __education__; __medical__; __science/research__",725,0.00689655172413793,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78369"
"10214","Prescribing the Manual for Courts-Martial, United States, 1951","Amend Courts-Martial Manual","",1951,"33-Harry S. Truman",TRUE,"__war__; __health__; __education__; __DOD__; __foreign__; __security__; __science/research__; __computing__; __math__",52112,9.59471906662573e-05,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78370"
"10217","Amending Paragraph 1(c) of Executive Order No. 10157 of August 28, 1950, Enabling Certain Employees of the Federal Government to Acquire a Competitive Status","","",1951,"33-Harry S. Truman",FALSE,"",173,0,"10157","http://www.presidency.ucsb.edu/ws/index.php?pid=78372"
"10220","Authorizing the Appointment of Stanley C. Wollaston to a Competitive Position Without Regard to the Civil Service Rules","","",1951,"33-Harry S. Truman",FALSE,"__DOL__",68,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78373"
"10202","Prescribing or Amending Portions of the Selective Service Regulations","","",1951,"33-Harry S. Truman",TRUE,"__health__; __war__; __university__; __foreign__",4052,0.000493583415597236,"9979; 9988; 9992; 10001; 10116","http://www.presidency.ucsb.edu/ws/index.php?pid=78374"
"10221","Providing for the Administration of Disaster Relief","","",1951,"33-Harry S. Truman",FALSE,"",308,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78375"
"10224","Establishing the National Advisory Board on Mobilization Policy","Manage Advisory Committees, Commissions, or Councils","",1951,"33-Harry S. Truman",FALSE,"",376,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78376"
"10226","Regulations Relating to the Safeguarding of Vessels, Harbors Ports, and Waterfront Facilities in the Canal Zone","","",1951,"33-Harry S. Truman",FALSE,"__security__",1275,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78377"
"10227","Extension of the Provisions of Part I of Executive Order No. 10210 of February 2, 1951, to the General Services Administration","","",1951,"33-Harry S. Truman",FALSE,"__war__; __DOD__; __DOC__",264,0,"10210","http://www.presidency.ucsb.edu/ws/index.php?pid=78378"
"10228","Designating the Inter-American Defense Board as a Public International Organization Entitled to Enjoy Certain Privileges, Exemptions and Immunities","","",1951,"33-Harry S. Truman",FALSE,"",84,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78379"
"10229","Exemption of Hugh H. Bennett from Compulsory Retirement for Age","Exempt Person from Mandatory Retirement","",1951,"33-Harry S. Truman",FALSE,"__USDA__",136,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78380"
"10203","Creating an Emergency Board to Investigate a Dispute Between the American Airlines, Inc., and Certain of Its Employees","Creating Labor Dispute Inquiry Board","",1951,"33-Harry S. Truman",FALSE,"",231,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=78381"
"10232","Amending the Selective Service Regulations","Amend Selective Service Regulations","",1951,"33-Harry S. Truman",TRUE,"__foreign__; __State__; __university__; __DOJ__; __education__",1334,0.00149925037481259,"9979; 9988; 9992; 10008","http://www.presidency.ucsb.edu/ws/index.php?pid=78382"
"10231","Extension of the Provisions of Part I of Executive Order No. 10210 of February 2, 1951, to the Tennessee Valley Authority","","",1951,"33-Harry S. Truman",FALSE,"__war__; __DOD__; __DOC__",264,0,"10210","http://www.presidency.ucsb.edu/ws/index.php?pid=78383"
"10233","Amending Executive Order 10161 with Respect to Wage Stabilization and Settlement of Labor Disputes","","",1951,"33-Harry S. Truman",FALSE,"__economy__",1010,0,"10161; 10193","http://www.presidency.ucsb.edu/ws/index.php?pid=78384"
"10234","Transferring Certain Lands from the Department of Agriculture to the Department of the Interior and Withdrawing Certain Public Lands for the Use of the Department of Agriculture","","Federal Land Management",1951,"33-Harry S. Truman",FALSE,"__USDA__; __DOI__",2197,0,"10175","http://www.presidency.ucsb.edu/ws/index.php?pid=78385"
