"","t.1","t.2","t.3","t.4","t.5","t.6","t.7","t.8","t.9","t.10","t.11","t.12","t.13","t.14","t.15","t.16","t.17","t.18","t.19","t.20","t.21","t.22","t.23","t.24","t.25","t.26","t.27","t.28","t.29","t.30","t.31","t.32","t.33","t.34","t.35","t.36","t.37","t.38","t.39","t.40","t.41","t.42","t.43","t.44","t.45","t.46","t.47","t.48","t.49","t.50","t.51","t.52","t.53","t.54","t.55","t.56","t.57","t.58","t.59","t.60","t.61","t.62","t.63","t.64","t.65","t.66","t.67","t.68","t.69","t.70","t.71","t.72","t.73","t.74","t.75","t.76","t.77","t.78","t.79","t.80"
"13632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142614649732895,0.198641766857583,0,0.441425941064566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142614649732895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747029926120606,0
"11183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129213681984039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112359796742144,0,0,0,0,0,0,0,0,0.202247184698919,0,0,0,0,0,0.337078266634082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219101069940815,0,0,0,0,0,0,0,0,0,0,0
"11353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164102656147036,0,0,0,0,0,0,0,0,0,0,0,0.343589375411858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871797764621116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312820223537888,0,0,0,0,0.0923079684411066,0,0,0,0,0,0
"13612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834285332245335,0,0,0,0,0,0.165714667754665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128540354849209,0,0,0.0610023167725707,0,0,0,0,0,0,0,0,0,0.23529402793809,0,0,0,0.12636170845964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311546651573004,0,0,0,0,0,0,0.137254940407485,0,0
"10308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191011368513779,0,0,0,0,0,0,0,0,0,0,0.292134736775872,0.0955059651551345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421347929555214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10802",0,0,0,0.279620664406009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123222930751349,0,0,0,0,0,0,0,0,0,0,0.412321771749356,0.0805690033909872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104265629702299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12550",0,0,0,0,0,0,0,0,0,0,0,0,0.225018512207694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388600995232866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17912659389294,0,0,0,0,0,0,0,0,0,0,0.207253898666499,0,0,0,0,0,0,0,0,0,0,0,0,0
"12946",0,0,0,0,0,0.117977758489442,0,0.0955059115002486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247190878677307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449437501580052,0,0,0,0,0,0,0,0,0,0.0898879497529501,0
"12954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101562681070822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734374686686443,0,0,0,0,0,0,0.164062632242735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606976731746892,0,0,0,0,0,0,0,0,0,0,0.393023268253108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867818976327506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132181023672494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12348185882403,0.0728746225965358,0,0,0,0,0,0,0,0.382590908308797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129554727171329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291497883099309,0
"10409",0,0,0.148387454733959,0,0,0,0,0,0,0,0,0,0,0,0,0.761289494278398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903230509876432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860219505140317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913978049485968,0,0,0,0,0
"12465",0,0,0,0,0,0,0,0.0845072736884309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356806976130584,0,0,0,0,0,0.211267479997709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107981385967927,0,0,0,0.0845072736884309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154929610526919,0
"13548",0,0.314465354746034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230607982718673,0,0,0,0,0,0,0,0,0,0,0,0,0.30188674894193,0,0,0,0,0.153039913593364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25768308602872,0,0,0,0,0,0.113475252753779,0,0.0591018074206041,0,0,0,0,0,0,0,0,0.0614658702611769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269503400231584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238770583304137,0
"10480",0,0,0,0,0,0,0,0,0,0,0,0,0,0.101286229593353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071543471492732,0.827170298913915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11200",0,0,0,0,0,0,0,0,0.249999908088337,0,0,0.158088244755612,0,0,0,0,0,0,0,0,0,0,0,0,0.281249873621463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108455946555941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136029445555759,0,0,0,0,0,0,0,0,0,0,0.0661765814228881,0,0,0,0,0,0,0,0,0,0,0,0
"12834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715376023827252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654308329636498,0,0,0,0,0,0,0,0,0,0,0.0839695380721753,0,0,0,0,0,0,0,0,0,0.135223605136923,0,0,0,0,0,0,0,0,0,0,0,0
"10506",0,0,0,0,0,0,0,0,0,0.307692357001878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141026010847415,0,0,0,0,0,0,0.551281632150707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13186",0,0,0,0,0,0,0,0,0.471893359826414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695267340078497,0,0,0,0,0,0,0,0,0.397928906550943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606509996147931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245901746842115,0,0,0,0,0,0.327868859177632,0,0,0,0,0,0.426229393980253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909094008255658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113636608986906,0.210227243672603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363635898761651,0,0,0,0.221590847753273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13449",0,0,0,0,0,0,0.0897439431283874,0,0.31410219839039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833337072637588,0,0,0,0,0.0897439431283874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423076208089077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13356",0,0,0,0,0,0.122019690028268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220196339273254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157082779044334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342215889049166,0.158485302604977
"12470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201492635702013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129353386054687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6691539782433,0,0,0,0,0,0
"13570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173357720176847,0,0,0,0,0,0,0,0,0.591240626831659,0,0,0,0,0,0,0,0,0.0802920946773032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155109558314191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12981",0,0,0,0,0,0,0,0.190697657652797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000046511595,0,0,0,0,0,0,0,0,0,0,0.0720930892373796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790698285559336,0,0,0,0,0,0.0744186690102309,0,0,0,0,0,0,0,0,0,0.483720709032063,0,0,0,0,0,0,0,0,0,0,0,0
"13388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146572201822977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260047271822911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432623940781143,0.160756585572969
"11092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293413256122453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706586743877547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286259486626738,0,0,0,0,0,0,0,0,0,0,0,0,0.469465313793414,0.103053659460062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141221540119786,0,0,0,0,0,0
"13230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657894430154564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996241732149074,0,0,0.0676693100230752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174812086607454,0,0,0,0,0,0,0,0,0,0,0
"10588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109004903303592,0,0,0,0,0,0,0,0,0.374406992207605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132701518384308,0,0,0,0,0,0,0,0.241705947755599,0,0,0,0.0663509961583048,0,0,0,0,0.0758296421905909,0,0
"10648",0.93488156330769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06511843669231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13440",0,0,0,0,0,0,0,0,0,0,0,0,0.125391966470272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592475873862267,0,0,0,0,0,0,0,0.0877744705729301,0,0,0,0,0.112852801171158,0,0.0815048879233732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601491283928536,0,0,0,0,0,0,0,0,0,0,0.398508716071464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11282",0,0,0,0,0,0,0,0,0,0,0,0.18421054362879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467104970279638,0,0,0,0.0942983615149545,0,0,0,0,0,0.173245643371005,0,0,0,0,0,0,0,0,0,0.0811404812056127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917032932242506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257641795541931,0,0,0.161572136305379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152838530920238,0,0,0,0,0,0,0,0.336244244008201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626451418756396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064965323722212,0,0,0,0,0,0.412992600708073,0,0.0580047781824948,0,0,0,0,0.280742235453446,0,0,0,0,0,0,0,0,0.0626451418756396,0,0,0,0,0,0,0,0,0,0,0,0,0.0580047781824948
"13584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248756220143065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206467705007259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440298318111126,0.104477756738551
"13609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193999967200039,0,0,0,0,0,0,0,0,0.122000053599936,0,0,0,0,0,0,0.0940000871998954,0,0,0,0,0,0,0.413999703200356,0,0,0,0.0940000871998954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820001015998781,0,0,0
"10290",0,0,0,0,0,0.909844014635086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901559853649137,0,0,0,0,0,0,0,0,0,0,0,0
"9897",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13017787542389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804732891006702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650892335694079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17349396603282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19036141152567,0,0,0,0,0.426505648425569,0,0,0,0,0,0,0,0,0,0,0,0,0.0602411177236852,0,0,0,0.0795181982869422,0,0,0,0,0,0,0,0,0,0.0698796580053137,0,0,0,0,0,0,0
"12314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626049788151616,0,0,0,0,0,0,0,0,0,0,0,0.0882355659906454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428871548115,0.214285774309623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13292",0,0,0,0,0,0.939577015128975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604229848710253,0,0,0,0,0,0,0,0,0,0,0,0
"9578",0,0,0,0,0,0,0,0,0,0.0945303580189398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671224632289029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106420961612138,0,0,0,0,0,0,0.127824048079893,0,0
"13222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212820660091969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787179339908031,0,0,0,0,0,0,0,0
"13551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11140",0,0,0,0,0,0,0,0,0,0.239024528256788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146341737060873,0,0,0,0,0,0,0.61463373468234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374407169651257,0,0,0,0,0,0.0805690033909872,0,0,0,0,0,0.317535266504108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146919557062661,0,0,0,0.0805690033909872,0,0,0,0,0,0,0
"12924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176229556906646,0,0,0,0,0,0,0,0.327868590433216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110655920787048,0.282786715600993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102459216272098,0,0,0,0,0,0,0,0,0,0,0,0
"13257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646408320870186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215469808613577,0,0,0,0,0,0,0,0,0,0.138121870516237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13080",0,0,0,0,0,0,0,0,0.321798985884458,0,0,0,0,0,0,0,0,0.0588237533070866,0,0,0,0,0.166089966595225,0,0,0,0,0,0,0,0.273356179883364,0,0,0,0,0,0,0,0,0.12110736102278,0,0,0,0,0,0,0,0,0.0588237533070866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079245480953628,0,0,0,0,0,0,0,0,0,0,0,0.113207668209053,0,0,0,0,0,0.196226348166759,0,0,0,0.109434091847339,0,0,0,0,0.203773500890187,0,0,0,0,0,0,0,0,0,0,0.298112909933034,0,0,0,0,0,0,0,0,0,0,0
"10980",0,0.154545487603216,0,0,0.0727275289249211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354544942150158,0,0,0,0,0,0,0,0,0.195454466942363,0,0,0,0,0,0,0,0.0772729710737152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145454603305627,0,0,0,0,0,0,0,0,0,0,0
"12264",0,0,0,0,0,0,0,0.329532385724708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706956186803065,0,0,0,0,0,0,0,0,0,0,0.122006872059153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206385377615477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17787912573834,0,0,0,0,0,0.0935006201820158,0,0,0,0,0,0
"13389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290565866856855,0,0,0,0,0,0.147169911000168,0,0,0.0792455108575267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388678889285115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943398220003358,0
"13608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111764858131428,0,0,0,0,0,0,0,0,0,0,0.888235141868572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11307",0,0,0,0,0,0,0,0,0,0,0,0.102739962938394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140411157111825,0,0,0.756848879949781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
