"Source","Target"
"11562","11492"
"13366","13340"
"10898","10858"
"12046","11556"
"12046","11191"
"12046","10705"
"12046","11051"
"12046","11490"
"12046","11725"
"13442","13286"
"13442","13362"
"13753","13286"
"13753","13442"
"12816","12479"
"10669","10495"
"11761","11185"
"11761","11260"
"11761","11661"
"11256","10472"
"11256","10937"
"13069","12865"
"9890","9741"
"10820","10495"
"10820","10669"
"11409","11248"
"12610","12190"
"12610","11145"
"12610","12196"
"12610","11183"
"12610","12216"
"12610","11776"
"12610","11287"
"12610","12345"
"12610","12296"
"12610","12131"
"12610","12382"
"12610","12490"
"12610","12427"
"12610","12526"
"12610","12511"
"12610","12503"
"12610","12529"
"12610","12435"
"12610","12575"
"12610","12546"
"12610","12534"
"12608","10880"
"12608","11377"
"12608","11911"
"12608","12034"
"12608","12295"
"12608","12426"
"12608","10903"
"12608","11044"
"12608","9830"
"12608","11012"
"12608","11047"
"12608","10582"
"12608","11030"
"12608","11060"
"12608","10624"
"12608","11034"
"12608","11140"
"12608","11480"
"12608","9979"
"12608","10289"
"12608","10530"
"12608","10608"
"12608","10575"
"12608","10840"
"12608","10841"
"12608","11023"
"12608","12048"
"12608","11077"
"12608","11079"
"12608","11609"
"12608","12049"
"12608","11623"
"12608","12086"
"12608","11157"
"12608","11687"
"12608","12138"
"12608","11776"
"12608","12146"
"12608","11490"
"12608","11800"
"12608","12154"
"12608","11583"
"12608","11899"
"12608","12196"
"12608","12208"
"12608","11390"
"12608","11440"
"12608","11467"
"12608","11561"
"12608","11580"
"12608","11644"
"12608","11747"
"12608","11755"
"12608","11758"
"12608","11845"
"12608","11880"
"12608","11990"
"12608","12101"
"12608","12163"
"12608","12322"
"12608","12328"
"9751","9698"
"13117","12981"
"13517","13183"
"13517","13494"
"12692","12190"
"12692","11145"
"12692","12196"
"12692","11183"
"12692","12367"
"12692","12216"
"12692","11776"
"12692","11287"
"12692","12345"
"12692","12131"
"12692","12382"
"12692","12462"
"12692","12533"
"12692","12592"
"12692","12668"
"12692","12607"
"12692","12296"
"12692","12309"
"12692","12528"
"12692","12604"
"12692","12601"
"12692","12603"
"12692","12610"
"11948","11126"
"11948","11145"
"11948","11183"
"11948","11287"
"11948","11342"
"11948","11415"
"11948","11472"
"11948","11562"
"11948","11583"
"11948","11625"
"11948","11753"
"11948","11776"
"11948","11807"
